row_id,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,services_count,services_count_minmax,services_count_z
1251,1,1,0.0,0,0,52.0,1,True,False,False,True,False,False,False,False,1,1.0,0.9795549114881584
1252,1,1,1.0,0,0,32.0,0,True,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
1253,1,0,1.0,1,0,17.0,0,False,True,True,False,True,False,False,False,0,0.0,-1.020871814608924
1254,1,0,0.0,0,0,68.0,0,False,False,False,False,False,False,False,True,0,0.0,-1.020871814608924
1255,0,0,0.0,1,0,63.0,0,False,True,False,True,True,False,False,True,0,0.0,-1.020871814608924
1256,0,0,0.0,0,1,17.0,1,True,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1257,1,1,0.0,1,1,17.0,1,True,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
1258,1,0,1.0,1,0,51.0,1,False,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
1259,1,0,1.0,1,0,46.0,0,True,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
1260,1,1,0.0,0,0,55.0,1,True,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
1261,0,0,0.0,0,0,19.0,1,False,True,False,False,False,True,False,True,1,1.0,0.9795549114881584
1262,1,0,0.0,0,0,30.0,0,False,True,True,False,False,True,False,True,0,0.0,-1.020871814608924
1263,0,0,1.0,0,0,60.0,0,True,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
1264,0,0,1.0,0,0,11.0,1,False,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
1265,0,1,1.0,1,0,13.0,1,True,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
1266,0,0,0.0,1,0,19.0,0,False,False,False,False,False,True,True,False,0,0.0,-1.020871814608924
1267,0,0,1.0,0,1,33.0,1,False,False,False,True,False,True,False,True,1,1.0,0.9795549114881584
1268,1,0,1.0,0,1,38.0,0,False,True,False,True,True,False,False,False,0,0.0,-1.020871814608924
1269,0,0,1.0,0,1,36.0,0,False,True,False,False,True,False,False,False,0,0.0,-1.020871814608924
1270,0,1,1.0,0,1,38.0,0,False,True,True,False,True,False,True,False,0,0.0,-1.020871814608924
1271,0,1,0.0,1,1,70.0,1,False,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
1272,1,0,0.0,0,0,9.0,1,True,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1273,0,0,0.0,1,1,36.0,1,True,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
1274,0,1,0.0,0,0,21.0,1,True,False,True,False,True,False,True,False,1,1.0,0.9795549114881584
1275,0,0,1.0,0,1,20.0,1,False,True,False,True,True,False,False,False,1,1.0,0.9795549114881584
1276,1,0,1.0,0,1,28.0,1,False,True,False,True,False,True,False,False,1,1.0,0.9795549114881584
1277,1,0,1.0,1,0,71.0,0,True,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
1278,1,0,1.0,1,1,9.0,0,False,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
1279,1,0,1.0,1,0,36.0,0,False,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
1280,1,0,0.0,1,1,32.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
1281,1,1,0.0,0,0,63.0,1,True,False,True,False,True,False,True,False,1,1.0,0.9795549114881584
1282,1,1,1.0,1,1,26.0,1,True,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
1283,1,1,1.0,0,1,51.0,1,True,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
1284,0,0,1.0,0,1,11.0,1,False,False,False,False,False,False,True,False,1,1.0,0.9795549114881584
1285,1,1,0.0,0,0,23.0,1,False,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
1286,1,1,1.0,0,1,42.0,1,False,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
1287,0,0,0.0,1,0,29.0,0,False,False,False,True,True,False,False,True,0,0.0,-1.020871814608924
1288,0,1,0.0,0,1,34.0,1,True,False,True,False,True,False,True,False,1,1.0,0.9795549114881584
1289,0,1,1.0,0,1,6.0,0,False,True,True,False,False,True,False,True,0,0.0,-1.020871814608924
1290,0,0,1.0,0,1,64.0,0,True,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
1291,0,0,0.0,1,0,70.0,1,True,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
1292,1,1,1.0,1,1,33.0,1,True,False,False,True,True,False,False,False,1,1.0,0.9795549114881584
1293,1,1,1.0,1,1,57.0,1,True,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
1294,0,0,1.0,1,0,55.0,0,False,False,False,True,True,False,False,False,0,0.0,-1.020871814608924
1295,0,0,1.0,1,0,5.0,0,False,True,True,False,False,True,True,False,0,0.0,-1.020871814608924
1296,0,1,0.0,0,0,25.0,0,False,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1297,1,0,0.0,0,1,19.0,0,False,True,False,True,True,False,True,False,0,0.0,-1.020871814608924
1298,0,0,1.0,1,1,46.0,0,False,True,True,False,False,False,False,False,0,0.0,-1.020871814608924
1299,1,1,1.0,0,1,1.0,0,True,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
1300,1,1,0.0,1,1,59.0,1,True,False,True,False,False,False,True,False,1,1.0,0.9795549114881584
1301,0,1,1.0,0,1,24.0,0,False,True,False,True,False,True,False,False,0,0.0,-1.020871814608924
1302,0,0,0.0,1,1,6.0,0,True,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
1303,1,0,1.0,1,0,62.0,1,False,True,False,True,True,False,True,False,1,1.0,0.9795549114881584
1304,0,0,1.0,0,1,10.0,0,False,True,True,False,False,False,False,False,0,0.0,-1.020871814608924
1305,0,1,1.0,1,1,12.0,0,True,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
1306,0,1,0.0,0,0,23.0,0,False,True,True,False,True,False,False,True,0,0.0,-1.020871814608924
1307,0,1,1.0,0,1,1.0,0,True,False,False,False,False,False,False,True,0,0.0,-1.020871814608924
1308,0,0,0.0,1,0,66.0,1,False,False,False,True,False,True,False,True,1,1.0,0.9795549114881584
1309,1,0,0.0,1,0,63.0,0,False,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
1310,1,0,0.0,1,1,4.0,0,False,True,False,False,False,True,False,False,0,0.0,-1.020871814608924
1311,0,0,0.0,1,0,36.0,0,False,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
1312,1,0,1.0,0,0,13.0,0,False,True,True,False,False,False,False,False,0,0.0,-1.020871814608924
1313,1,0,1.0,1,1,5.0,1,False,True,False,True,True,False,False,False,1,1.0,0.9795549114881584
1314,1,0,0.0,1,0,3.0,1,True,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
1315,0,1,1.0,0,0,1.0,1,False,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
1316,0,1,0.0,1,1,53.0,1,False,False,False,False,False,True,True,False,1,1.0,0.9795549114881584
1317,1,0,0.0,0,0,3.0,1,True,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
1318,1,0,1.0,1,1,7.0,1,False,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1319,0,0,1.0,1,1,9.0,1,False,False,True,False,True,False,False,True,1,1.0,0.9795549114881584
1320,1,0,0.0,0,0,13.0,1,False,False,False,False,True,False,False,True,1,1.0,0.9795549114881584
1321,0,0,0.0,0,0,40.0,1,True,False,True,False,True,False,False,True,1,1.0,0.9795549114881584
1322,1,0,0.0,0,1,62.0,0,True,False,False,False,False,True,True,False,0,0.0,-1.020871814608924
1323,0,1,1.0,0,1,56.0,0,False,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
1324,0,0,0.0,0,0,33.0,1,True,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
1325,1,1,1.0,0,1,35.0,1,False,True,True,False,True,False,False,False,1,1.0,0.9795549114881584
1326,0,1,0.0,0,0,25.0,0,True,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
1327,0,1,1.0,1,0,10.0,0,False,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
1328,0,1,0.0,0,1,41.0,0,False,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1329,0,0,1.0,1,0,30.0,1,True,False,False,False,True,False,False,True,1,1.0,0.9795549114881584
1330,1,1,1.0,0,0,15.0,1,False,True,False,True,False,False,True,False,1,1.0,0.9795549114881584
1331,1,0,1.0,0,1,41.0,0,False,True,True,False,False,True,True,False,0,0.0,-1.020871814608924
1332,0,0,1.0,1,0,63.0,1,False,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
1333,1,1,1.0,1,0,61.0,0,False,True,True,False,False,True,False,True,0,0.0,-1.020871814608924
1334,0,0,0.0,1,1,47.0,1,True,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
1335,0,0,0.0,0,0,65.0,1,False,True,False,True,False,False,False,True,1,1.0,0.9795549114881584
1336,0,1,0.0,1,1,66.0,0,False,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
1337,0,0,1.0,0,1,22.0,1,True,False,False,True,False,True,False,False,1,1.0,0.9795549114881584
1338,1,0,1.0,0,1,22.0,0,True,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
1339,1,0,1.0,1,0,62.0,0,False,False,False,False,False,False,True,False,0,0.0,-1.020871814608924
1340,1,0,1.0,1,1,51.0,0,False,False,True,False,False,False,False,False,0,0.0,-1.020871814608924
1341,0,0,1.0,0,0,13.0,0,True,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
1342,1,0,0.0,1,1,67.0,1,False,False,False,True,False,False,False,False,1,1.0,0.9795549114881584
1343,0,0,0.0,0,0,60.0,0,False,True,False,False,False,False,True,False,0,0.0,-1.020871814608924
1344,1,0,0.0,0,0,44.0,0,False,True,False,True,True,False,True,False,0,0.0,-1.020871814608924
1345,0,0,0.0,0,1,49.0,1,False,True,False,True,False,False,False,False,1,1.0,0.9795549114881584
1346,0,0,1.0,0,1,18.0,1,True,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
1347,0,0,0.0,0,0,42.0,1,True,False,False,False,False,False,False,False,1,1.0,0.9795549114881584
1348,1,0,0.0,1,0,8.0,0,True,False,False,False,False,True,True,False,0,0.0,-1.020871814608924
1349,1,1,1.0,1,1,46.0,1,False,True,True,False,False,True,False,True,1,1.0,0.9795549114881584
1350,0,1,1.0,1,1,25.0,0,False,False,True,False,True,False,False,True,0,0.0,-1.020871814608924
1351,0,0,1.0,1,1,63.0,0,False,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
1352,0,1,1.0,1,1,16.0,0,False,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
1353,0,1,1.0,1,0,30.0,0,True,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
1354,1,1,0.0,0,1,26.0,1,False,False,False,True,False,False,False,True,1,1.0,0.9795549114881584
1355,1,1,0.0,1,0,38.0,1,False,True,False,False,True,False,False,False,1,1.0,0.9795549114881584
1356,0,0,0.0,1,1,20.0,0,False,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
1357,1,1,1.0,1,0,72.0,1,False,True,False,True,True,False,False,False,1,1.0,0.9795549114881584
1358,0,0,1.0,0,0,15.0,1,False,True,False,False,False,False,False,True,1,1.0,0.9795549114881584
1359,0,0,0.0,0,0,60.0,1,False,False,False,False,False,True,False,False,1,1.0,0.9795549114881584
1360,0,0,1.0,1,0,34.0,1,True,False,False,True,False,True,False,True,1,1.0,0.9795549114881584
1361,1,0,1.0,0,0,33.0,0,True,False,False,False,False,False,False,True,0,0.0,-1.020871814608924
1362,1,1,1.0,1,0,30.0,1,True,False,True,False,False,True,True,False,1,1.0,0.9795549114881584
1363,0,1,0.0,0,1,37.0,1,False,True,False,True,False,False,False,False,1,1.0,0.9795549114881584
1364,0,1,1.0,1,1,53.0,1,False,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
1365,0,0,0.0,1,1,12.0,0,False,True,False,True,False,True,True,False,0,0.0,-1.020871814608924
1366,1,0,1.0,1,0,57.0,0,False,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
1367,0,0,1.0,0,0,72.0,1,True,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
1368,0,0,0.0,0,0,71.0,0,False,True,False,False,True,False,False,False,0,0.0,-1.020871814608924
1369,0,1,0.0,1,0,38.0,1,False,False,False,True,True,False,False,True,1,1.0,0.9795549114881584
1370,1,1,1.0,1,1,17.0,0,True,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
1371,1,1,1.0,0,1,58.0,1,False,False,False,True,False,False,False,False,1,1.0,0.9795549114881584
1372,1,0,0.0,1,1,41.0,1,False,True,True,False,True,False,False,False,1,1.0,0.9795549114881584
1373,1,0,1.0,1,1,8.0,1,False,True,True,False,True,False,False,True,1,1.0,0.9795549114881584
1374,1,0,0.0,0,1,52.0,0,False,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
1375,0,1,1.0,0,0,67.0,1,True,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
1376,0,1,1.0,0,0,51.0,0,False,False,True,False,False,False,True,False,0,0.0,-1.020871814608924
1377,1,0,0.0,1,1,63.0,1,False,False,False,False,False,False,True,False,1,1.0,0.9795549114881584
1378,1,0,0.0,0,0,26.0,1,False,False,False,True,False,True,False,False,1,1.0,0.9795549114881584
1379,0,0,0.0,0,1,13.0,0,True,False,True,False,True,False,False,True,0,0.0,-1.020871814608924
1380,1,0,0.0,1,0,9.0,0,True,False,False,False,True,False,False,True,0,0.0,-1.020871814608924
1381,1,0,0.0,1,1,67.0,0,False,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
1382,1,0,0.0,0,1,61.0,0,False,True,False,True,False,False,False,False,0,0.0,-1.020871814608924
1383,1,0,0.0,1,1,32.0,0,False,True,True,False,False,True,False,False,0,0.0,-1.020871814608924
1384,0,0,1.0,1,1,49.0,1,False,False,False,True,True,False,True,False,1,1.0,0.9795549114881584
1385,1,1,1.0,1,0,13.0,1,False,True,False,True,False,True,True,False,1,1.0,0.9795549114881584
1386,0,0,0.0,1,1,53.0,1,False,False,True,False,True,False,False,True,1,1.0,0.9795549114881584
1387,1,1,1.0,0,1,57.0,1,False,False,False,True,True,False,False,True,1,1.0,0.9795549114881584
1388,1,0,0.0,1,0,16.0,0,False,True,False,False,False,True,False,True,0,0.0,-1.020871814608924
1389,0,1,1.0,1,1,32.0,1,True,False,False,True,False,True,True,False,1,1.0,0.9795549114881584
1390,0,0,1.0,0,1,33.0,1,False,False,True,False,True,False,False,False,1,1.0,0.9795549114881584
1391,1,1,0.0,1,0,13.0,0,False,True,False,True,False,False,False,False,0,0.0,-1.020871814608924
1392,0,0,0.0,1,0,16.0,1,False,False,True,False,False,True,False,False,1,1.0,0.9795549114881584
1393,1,0,1.0,1,0,47.0,0,True,False,True,False,False,False,False,False,0,0.0,-1.020871814608924
1394,0,0,0.0,1,0,3.0,1,False,False,False,True,False,False,True,False,1,1.0,0.9795549114881584
1395,0,1,0.0,0,1,15.0,1,False,True,False,True,True,False,True,False,1,1.0,0.9795549114881584
1396,1,1,1.0,1,1,38.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
1397,0,1,1.0,0,1,53.0,1,False,True,False,True,False,True,False,True,1,1.0,0.9795549114881584
1398,0,0,1.0,1,0,44.0,1,False,True,False,False,False,False,True,False,1,1.0,0.9795549114881584
1399,1,0,1.0,1,1,13.0,1,False,False,False,False,True,False,False,False,1,1.0,0.9795549114881584
1400,1,1,1.0,0,0,11.0,1,False,False,False,False,False,False,True,False,1,1.0,0.9795549114881584
1401,1,1,1.0,0,1,32.0,0,False,False,False,True,True,False,False,False,0,0.0,-1.020871814608924
1402,0,0,0.0,0,1,20.0,0,False,True,False,False,False,False,False,False,0,0.0,-1.020871814608924
1403,0,1,0.0,1,1,44.0,0,False,False,False,False,True,False,False,False,0,0.0,-1.020871814608924
1404,0,0,0.0,0,1,33.0,1,False,True,True,False,False,True,False,True,1,1.0,0.9795549114881584
1405,1,1,1.0,1,1,1.0,1,False,False,True,False,True,False,False,True,1,1.0,0.9795549114881584
1406,0,1,1.0,0,0,54.0,0,False,True,True,False,False,False,False,True,0,0.0,-1.020871814608924
1407,0,0,0.0,0,0,58.0,0,False,False,False,False,False,False,False,False,0,0.0,-1.020871814608924
1408,1,0,0.0,0,1,35.0,1,False,True,True,False,False,True,False,False,1,1.0,0.9795549114881584
1409,1,1,1.0,1,1,61.0,1,False,False,False,False,False,True,False,True,1,1.0,0.9795549114881584
1410,1,0,0.0,0,0,63.0,1,False,True,False,False,False,True,True,False,1,1.0,0.9795549114881584
1411,1,1,1.0,1,0,61.0,0,False,False,False,True,False,False,True,False,0,0.0,-1.020871814608924
1412,1,0,0.0,1,0,45.0,0,True,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
1413,1,0,1.0,1,1,17.0,0,True,False,False,True,True,False,False,True,0,0.0,-1.020871814608924
1414,1,1,0.0,0,0,5.0,0,False,False,True,False,False,True,True,False,0,0.0,-1.020871814608924
1415,0,0,0.0,0,0,39.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1416,1,0,0.0,1,1,52.0,0,False,True,True,False,False,False,True,False,0,0.0,-1.020871814608924
1417,0,0,1.0,1,1,44.0,0,False,False,True,False,False,True,False,True,0,0.0,-1.020871814608924
1418,0,1,0.0,0,0,35.0,1,False,False,False,True,False,True,True,False,1,1.0,0.9795549114881584
1419,1,1,1.0,0,1,49.0,1,True,False,True,False,True,False,False,True,1,1.0,0.9795549114881584
1420,0,1,0.0,0,1,22.0,0,False,True,False,True,True,False,True,False,0,0.0,-1.020871814608924
1421,0,1,0.0,1,1,68.0,1,False,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1422,0,0,1.0,1,1,42.0,0,False,False,False,True,True,False,False,False,0,0.0,-1.020871814608924
1423,1,0,0.0,1,1,27.0,1,False,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
1424,0,0,0.0,0,1,71.0,1,True,False,True,False,False,True,False,True,1,1.0,0.9795549114881584
1425,0,1,0.0,0,1,12.0,1,False,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1426,1,0,0.0,1,1,62.0,0,True,False,False,False,False,True,False,True,0,0.0,-1.020871814608924
1427,1,0,1.0,0,1,2.0,0,False,False,False,True,False,True,False,True,0,0.0,-1.020871814608924
1428,1,0,1.0,1,1,32.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1429,1,0,1.0,1,1,30.0,0,True,False,False,False,False,True,False,False,0,0.0,-1.020871814608924
1430,0,1,0.0,1,0,13.0,0,False,True,False,False,False,False,False,False,0,0.0,-1.020871814608924
1431,1,1,1.0,1,1,45.0,0,False,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
1432,0,1,1.0,1,1,61.0,1,True,False,False,True,False,True,False,True,1,1.0,0.9795549114881584
1433,0,1,1.0,0,0,43.0,1,False,False,False,False,False,False,True,False,1,1.0,0.9795549114881584
1434,1,0,1.0,1,0,16.0,1,False,False,True,False,False,False,False,True,1,1.0,0.9795549114881584
1435,1,1,0.0,1,0,39.0,1,True,False,False,False,True,False,True,False,1,1.0,0.9795549114881584
1436,0,0,1.0,1,1,61.0,1,False,False,False,True,False,True,False,False,1,1.0,0.9795549114881584
1437,0,0,0.0,0,0,53.0,0,False,False,False,True,False,True,False,False,0,0.0,-1.020871814608924
1438,1,0,0.0,0,0,29.0,0,True,False,True,False,False,True,False,False,0,0.0,-1.020871814608924
1439,0,0,1.0,0,0,67.0,1,False,False,False,False,False,True,False,False,1,1.0,0.9795549114881584
1440,1,0,1.0,1,0,40.0,1,True,False,True,False,False,True,True,False,1,1.0,0.9795549114881584
1441,1,0,0.0,1,1,72.0,1,False,True,False,True,True,False,True,False,1,1.0,0.9795549114881584
1442,0,1,1.0,0,1,62.0,1,False,True,False,False,False,False,False,False,1,1.0,0.9795549114881584
1443,0,1,0.0,0,0,58.0,0,True,False,False,False,True,False,True,False,0,0.0,-1.020871814608924
1444,1,1,1.0,1,0,58.0,0,True,False,True,False,True,False,False,False,0,0.0,-1.020871814608924
1445,0,0,0.0,1,0,15.0,1,True,False,True,False,False,False,False,False,1,1.0,0.9795549114881584
1446,1,1,1.0,0,0,16.0,0,True,False,False,True,True,False,False,False,0,0.0,-1.020871814608924
1447,1,1,0.0,1,1,63.0,1,True,False,False,False,False,False,False,True,1,1.0,0.9795549114881584
1448,1,0,1.0,1,1,41.0,0,False,True,False,False,False,False,True,False,0,0.0,-1.020871814608924
1449,1,0,0.0,0,0,19.0,0,False,True,False,True,False,False,False,True,0,0.0,-1.020871814608924
1450,0,0,0.0,1,1,35.0,0,True,False,True,False,False,False,False,True,0,0.0,-1.020871814608924
1451,1,0,1.0,1,1,3.0,0,True,False,False,True,True,False,True,False,0,0.0,-1.020871814608924
1452,0,1,0.0,0,1,12.0,1,True,False,False,False,False,True,True,False,1,1.0,0.9795549114881584
1453,1,0,0.0,0,0,32.0,1,False,True,False,False,False,True,True,False,1,1.0,0.9795549114881584
1454,0,1,0.0,1,0,47.0,0,False,True,False,True,True,False,False,False,0,0.0,-1.020871814608924
1455,1,0,0.0,0,1,63.0,0,False,False,False,True,False,False,False,False,0,0.0,-1.020871814608924
1456,0,1,1.0,1,1,26.0,1,False,False,True,False,False,True,True,False,1,1.0,0.9795549114881584
1457,0,0,1.0,0,0,43.0,0,True,False,False,True,False,True,False,True,0,0.0,-1.020871814608924
1458,0,1,1.0,0,0,52.0,0,False,True,True,False,True,False,False,True,0,0.0,-1.020871814608924
1459,1,0,1.0,1,1,60.0,0,True,False,False,True,False,True,True,False,0,0.0,-1.020871814608924
1460,1,0,0.0,1,1,31.0,1,False,False,True,False,True,False,True,False,1,1.0,0.9795549114881584
1461,1,0,0.0,1,1,3.0,1,False,False,True,False,False,False,True,False,1,1.0,0.9795549114881584
1462,0,0,1.0,1,0,35.0,0,True,False,False,True,False,True,False,True,0,0.0,-1.020871814608924
